,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
25,2016-11-15-2016-12-11 報酬率:5.32% 本金:1700021.9959999993,,2015-02-10,1.0075515571003446,-1.362298696544595,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624
26,2016-12-11-2017-01-11 報酬率:0.35% 本金:1705582.6209999993,,2015-02-11,1.0077772740476538,-1.3402013649778777,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992
27,2017-01-11-2017-02-11 報酬率:5.89% 本金:1797643.3209999993,,2015-02-12,1.0084285991979665,-1.2764376645744369,8182,83.0,18.6,18.25,18.05,19.15,2015-02-11,2015-03-11,-1.8817204301075363
28,2017-02-11-2017-03-11 報酬率:2.24% 本金:1834639.1609999991,,2015-02-13,1.006392997485291,-1.475719847498691,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962
29,2017-03-11-2017-04-01 報酬率:0.87% 本金:1849560.530999999,,2015-02-24,1.0283468745619206,0.0,2597,82.0,64.3,67.0,64.3,68.2,2015-02-11,2015-03-11,4.199066874028001
30,2017-04-01-2017-04-11 報酬率:0.95% 本金:1865997.905999999,,2015-02-25,1.0327429593916269,0.0,2915,86.0,65.2,67.7,65.2,68.5,2015-03-11,2015-04-01,3.834355828220848
31,2017-04-11-2017-05-16 報酬率:0.82% 本金:1879846.475999999,,2015-02-26,1.0302598361999635,-0.24043961462841823,9943,85.0,41.2,42.85,41.2,44.2,2015-03-11,2015-04-01,4.0048543689320315
32,2017-05-16-2017-06-11 報酬率:1.23% 本金:1900490.7959999992,,2015-03-02,1.0271860311446745,-0.5380746677010273,2542,82.0,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426
33,2017-06-11-2017-07-11 報酬率:-0.53% 本金:1891839.022999999,,2015-03-03,1.039849169001233,0.0,3105,81.0,41.0,40.8,38.2,43.5,2015-03-11,2015-04-01,-0.487804878048792
34,2017-07-11-2017-08-15 報酬率:0.52% 本金:1900362.9669999992,,2015-03-04,1.0398860334140487,0.0,2455,81.0,38.7,38.1,36.9,40.7,2015-03-11,2015-04-01,-1.5503875968992276
35,2017-08-15-2017-09-11 報酬率:9.8% 本金:2077404.8669999994,,2015-03-05,1.056153310631911,0.0,1535,81.0,69.0,76.3,69.0,77.5,2015-03-11,2015-04-01,10.579710144927535
36,2017-09-11-2017-10-11 報酬率:3.38% 本金:2141183.777,,2015-03-06,1.0629374193284065,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213
37,2017-10-11-2017-11-15 報酬率:-1.22% 本金:2118302.6769999997,,2015-03-09,1.060133772552989,-0.2637640489869031,3264,78.0,27.9,30.35,27.8,30.7,2015-03-11,2015-04-01,8.781362007168457
38,2017-11-15-2017-12-11 報酬率:3.66% 本金:2187304.6569999997,,2015-03-10,1.0656987126794415,0.0,2428,78.0,47.45,45.8,45.5,48.4,2015-03-11,2015-04-01,-3.4773445732349972
39,2017-12-11-2018-01-11 報酬率:6.54% 本金:2310501.9069999997,,2015-03-11,1.0679358423465675,0.0,4935,77.0,46.8,45.7,45.05,48.15,2015-03-11,2015-04-01,-2.350427350427342
40,2018-01-11-2018-02-11 報酬率:-7.7% 本金:2155273.7569999998,,2015-03-12,1.063025952368804,-0.4597551447449333,9943,83.0,42.85,43.55,42.85,43.9,2015-04-01,2015-04-10,1.6336056009334854
41,2018-02-11-2018-03-11 報酬率:7.66% 本金:2299664.7569999998,,2015-03-13,1.0760192320476543,0.0,3005,82.0,19.2,19.05,19.05,19.7,2015-04-01,2015-04-10,-0.7812499999999889
42,2018-03-11-2018-04-01 報酬率:1.99% 本金:2342987.057,,2015-03-16,1.0881197038311077,0.0,2548,81.0,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
43,2018-04-01-2018-04-11 報酬率:0.28% 本金:2349096.769,,2015-03-17,1.086950165225386,-0.1074825317108008,3607,80.0,73.5,78.9,73.5,80.0,2015-04-01,2015-04-10,7.346938775510203
44,2018-04-11-2018-05-16 報酬率:-2.17% 本金:2302783.5439999998,,2015-03-18,1.0909052025747272,0.0,1532,80.0,30.8,31.65,30.7,31.65,2015-04-01,2015-04-10,2.759740259740262
45,2018-05-16-2018-06-11 報酬率:4.42% 本金:2394383.624,,2015-03-19,1.1031334036935443,0.0,1583,79.0,89.4,91.2,88.5,91.3,2015-04-01,2015-04-10,2.0134228187919323
46,2018-06-11-2018-07-11 報酬率:-5.15% 本金:2279633.8989999997,,2015-03-20,1.1145896738641474,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:-0.79% 本金:2262957.789,,2015-03-23,1.1052818480005453,-0.8350899063449102,2911,78.0,16.5,17.1,16.45,17.1,2015-04-01,2015-04-10,3.6363636363636376
48,2018-08-15-2018-09-11 報酬率:1.71% 本金:2298797.6789999995,,2015-03-24,1.102350584067307,-1.098080314561778,2303,78.0,15.25,15.25,15.25,15.8,2015-04-01,2015-04-10,0.0
49,2018-09-11-2018-10-11 報酬率:-7.8% 本金:2137610.6789999995,,2015-03-25,1.0968743186110197,-1.5894060090930862,5522,78.0,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
50,2018-10-11-2018-11-15 報酬率:-0.95% 本金:2118536.579,,2015-03-26,1.1071110984236927,-0.6709711758343673,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:3.51% 本金:2185280.9839999997,,2015-03-27,1.098930025724538,-1.4049697845593068,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
52,2018-12-11-2019-01-11 報酬率:-0.38% 本金:2177618.8539999994,,2015-03-30,1.106676750388622,-0.7099404974830192,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
53,2019-01-11-2019-02-11 報酬率:9.04% 本金:2360439.2939999993,,2015-03-31,1.1153278356988223,0.0,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
54,2019-02-11-2019-03-11 報酬率:5.61% 本金:2481789.2039999994,,2015-04-01,1.1042134761619402,-0.9965105488395021,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
55,2019-03-11-2019-04-01 報酬率:5.21% 本金:2600147.3789999997,,2015-04-02,1.1121808205753685,-0.282160547125776,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
56,2019-04-01-2019-04-11 報酬率:3.1% 本金:2675030.9789999994,,2015-04-07,1.1295551204871088,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.62% 本金:2660110.3689999995,,2015-04-08,1.132421915306813,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
58,2019-05-16-2019-06-11 報酬率:2.7% 本金:2727923.568999999,,2015-04-09,1.1335650457271738,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:2.65% 本金:2795315.718999999,,2015-04-13,1.134279478634696,0.0,2383,81.0,52.6,54.5,49.2,56.3,2015-04-13,2015-05-15,3.6121673003802313
60,2019-07-11-2019-08-15 報酬率:-2.4% 本金:2733160.518999999,,2015-04-14,1.1394164489155476,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:9.53% 本金:2978762.913999999,,2015-04-15,1.125041026343053,-1.2616478010455734,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
62,2019-09-11-2019-10-11 報酬率:1.15% 本金:3011012.9389999993,,2015-04-16,1.1271081668165661,-1.080226822308561,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
63,2019-10-11-2019-11-15 報酬率:7.9% 本金:3235286.0389999994,,2015-04-17,1.1248593817821335,-1.2775896949064558,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
64,2019-11-15-2019-12-11 報酬率:1.02% 本金:3266281.2889999994,,2015-04-20,1.1172725200940243,-1.9434447205496252,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-0.39% 本金:3254091.838999999,,2015-04-21,1.0960649461162246,-3.8047109852225924,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
66,2020-01-11-2020-02-11 報酬率:-6.08% 本金:3065395.9989999994,,2015-04-22,1.1101505571855264,-2.5684982657460664,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3077978.658999999,,2015-04-23,1.124066452433385,-1.3471805235717116,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
68,2020-03-11-2020-04-01 報酬率:-10.9% 本金:2752782.6089999992,,2015-04-24,1.12197161710332,-1.5310321198917953,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
69,2020-04-01-2020-04-11 報酬率:8.89% 本金:2983931.4989999994,,2015-04-27,1.1252266183225756,-1.245359465055762,4935,83.0,44.1,39.15,37.85,44.9,2015-05-18,2015-06-11,-11.22448979591837
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3395588.5289999996,,2015-04-28,1.1291720307549038,-0.8990934061373301,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:2.26% 本金:3465966.7369999993,,2015-04-29,1.1184582848794022,-1.8393769947847027,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:7.76% 本金:3722818.856999999,,2015-04-30,1.1282199117758838,-0.9826553891090772,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:2.25% 本金:3802029.4319999986,,2015-05-04,1.1296263560455393,-0.8592198997413258,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:1.83% 本金:3868302.8819999984,,2015-05-05,1.1323953742868098,-0.6161991636526087,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
75,2020-09-11-2020-10-11 報酬率:0.74% 本金:3895358.7619999987,,2015-05-06,1.1372771638266932,-0.1877526948896091,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:3950006.7469999986,,2015-05-07,1.1420602585312725,0.0,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:9.76% 本金:4314292.890999999,,2015-05-08,1.1328647336749864,-0.8051698487531511,1454,82.0,11.2,11.8,11.2,14.0,2015-06-11,2015-07-09,5.35714285714286
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4494248.110999999,,2015-05-11,1.1155342143665625,-2.3226483862439418,2449,82.0,26.9,26.05,25.55,28.0,2015-06-11,2015-07-09,-3.159851301115235
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4597379.255999998,,2015-05-12,1.1248135862704023,-1.510136801629891,2464,82.0,28.0,28.4,27.6,29.3,2015-06-11,2015-07-09,1.4285714285714235
80,2021-02-11-2021-03-11 報酬率:8.68% 本金:4981239.235999998,,2015-05-13,1.130157934504327,-1.0421800371770318,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:7.03% 本金:5316686.230999998,,2015-05-14,1.1276100072952915,-1.2652792291857229,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:5686285.250999998,,2015-05-18,1.130879917983311,-0.9789624027667254,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
83,2021-04-11-2021-05-16 報酬率:-4.96% 本金:5411883.170999998,,2015-05-19,1.153415480854727,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:15.61% 本金:6201717.950999998,,2015-05-20,1.1661600123040299,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:6.72% 本金:6582983.8709999975,,2015-05-21,1.1487528651211953,-1.492689425050897,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-6.53% 本金:6186723.880999997,,2015-05-22,1.1538382079912555,-1.056613516392979,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
87,2021-08-15-2021-09-11 報酬率:2.53% 本金:6338197.510999998,,2015-05-25,1.167381851788302,0.0,2414,83.0,18.0,15.75,15.35,18.25,2015-07-13,2015-08-14,-12.5
88,2021-09-11-2021-10-11 報酬率:-4.47% 本金:6067210.465999998,,2015-05-26,1.1669597033995012,-0.03616197974587454,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
89,2021-10-11-2021-11-15 報酬率:13.65% 本金:6856958.515999999,,2015-05-27,1.1786772426395358,0.0,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
90,2021-11-15-2021-12-11 報酬率:1.22% 本金:6936228.015999999,,2015-05-28,1.1858500126160216,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
91,2021-12-11-2022-01-11 報酬率:0.03% 本金:6938234.790999998,,2015-05-29,1.1962079163587573,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
92,2022-01-11-2022-02-11 報酬率:2.79% 本金:7124387.775999999,,2015-06-01,1.1987019364056917,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:1.09% 本金:7199543.275999998,,2015-06-02,1.2014223045649894,0.0,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
94,2022-03-11-2022-04-01 報酬率:2.99% 本金:7405528.860999998,,2015-06-03,1.1925644961272361,-0.7372768429632637,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
95,2022-04-01-2022-04-11 報酬率:-3.38% 本金:7171254.300999997,,2015-06-04,1.1462197820010793,-4.594764251850458,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
96,2022-04-11-2022-05-16 報酬率:-4.59% 本金:6871665.000999996,,2015-06-05,1.1516770549129438,-4.140529892197842,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
97,2022-05-16-2022-06-11 報酬率:7.52% 本金:7377580.520999996,,2015-06-08,1.1556181784730408,-3.8124917373273948,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.36% 本金:6281690.600999996,,2015-06-09,1.114593463952142,-7.227170686188189,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:10.86% 本金:6934202.840999996,,2015-06-10,1.1400694647006673,-5.106683938795086,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
100,2022-08-15-2022-09-11 報酬率:1.84% 本金:7057805.760999996,,2015-06-11,1.1472668249239166,-4.50761397015027,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
101,2022-09-11-2022-10-11 報酬率:-8.96% 本金:6446684.480999996,,2015-06-12,1.159462671592612,-3.4924965861666935,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
102,2022-10-11-2022-11-15 報酬率:10.16% 本金:7079342.600999995,,2015-06-15,1.158627267104733,-3.562031210645089,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
103,2022-11-15-2022-12-11 報酬率:5.13% 本金:7427969.705999995,,2015-06-16,1.1522926976997196,-4.089287062392155,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
104,2022-12-11-2023-01-11 報酬率:-1.06% 本金:7353855.565999994,,2015-06-17,1.153165747149933,-4.016619071553618,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
105,2023-01-11-2023-02-11 報酬率:5.54% 本金:7745954.605999993,,2015-06-18,1.1595865158770085,-3.4821884468949404,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
106,2023-02-11-2023-03-11 報酬率:-1.18% 本金:7663573.495999993,,2015-06-22,1.2013031113147263,-0.009921011938118784,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
107,2023-03-11-2023-04-01 報酬率:2.88% 本金:7874935.255999993,,2015-06-23,1.2013609761447903,-0.005104651375797964,8086,82.0,88.5,80.5,80.5,90.9,2015-09-11,2015-10-08,-9.039548022598876
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:7966284.585999993,,2015-06-24,1.20814285700823,0.0,4935,82.0,39.95,48.75,39.95,48.75,2015-09-11,2015-10-08,22.02753441802252
109,2023-04-11-2023-05-16 報酬率:1.66% 本金:8092483.595999992,,2015-06-25,1.2040609158311133,-0.3378690817429475,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
110,2023-05-16-2023-06-11 報酬率:14.22% 本金:9168347.46599999,,2015-06-26,1.2051132461286622,-0.25076594725479406,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
111,2023-06-11-2023-07-11 報酬率:2.02% 本金:9341852.33599999,,2015-06-29,1.18398038836181,-1.9999678437245705,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
112,2023-07-11-2023-08-15 報酬率:-0.79% 本金:9272973.02599999,,2015-06-30,1.176747306443213,-2.598662102159255,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
113,2023-08-15-2023-09-11 報酬率:1.5% 本金:9407214.02599999,,2015-07-01,1.186706406534483,-1.7743307713485867,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
114,2023-09-11-2023-10-04 報酬率:4.82% 本金:9843951.81599999,,2015-07-02,1.18931379649995,-1.55851275360821,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
115,win_rate:71.3%,,2015-07-03,1.1830730669773595,-2.0750683485355137,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
116,sharpe_ratio:1.55,,2015-07-06,1.1687403786824568,-3.2614088720722134,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
117,yearly_roi_fund:29.83%,,2015-07-07,1.1555605495161638,-4.35232532204658,1108,83.0,10.25,10.1,10.1,10.4,2015-10-12,2015-11-13,-1.4634146341463428
118,yearly_roi_algo:32.62%,,2015-07-08,1.1203947578950504,-7.263056566876003,2538,83.0,16.35,16.5,16.35,17.5,2015-10-12,2015-11-13,0.917431192660545
119,,,2015-07-13,1.128496003066733,-6.592502987496818,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
120,,,2015-07-14,1.1295911088468356,-6.501859254948961,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
121,,,2015-07-15,1.1206597234117646,-7.241124928975973,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
122,,,2015-07-16,1.1187703636969761,-7.39751038487041,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
123,,,2015-07-17,1.1176422020122294,-7.490890209797774,2477,83.0,12.45,11.9,11.85,12.75,2015-11-16,2015-12-11,-4.417670682730912
124,,,2015-07-20,1.1127738257769992,-7.8938538334279995,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
125,,,2015-07-21,1.0966339979182915,-9.22977431378207,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
126,,,2015-07-22,1.0836050553406498,-10.308201629067105,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
127,,,2015-07-23,1.0602816690224848,-12.238717228515462,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
128,,,2015-07-24,1.0491977522282738,-13.156151514528503,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
129,,,2015-07-27,0.9929839390922212,-17.809062617711866,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
130,,,2015-07-28,1.0154735275536129,-15.947561858018311,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
131,,,2015-07-29,1.0080256141998882,-16.56403807277391,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
132,,,2015-07-30,1.0255876190656281,-15.110401628717185,1234,84.0,31.35,31.4,31.05,31.8,2015-12-11,2016-01-11,0.15948963317382603
