,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
24,2016-10-11-2016-11-15 報酬率:-3.49% 本金:1576331.2679999995,,2015-02-09,1.0076539958113224,-1.3522701090205813,2010,83.0,11.55,11.65,11.5,11.7,2015-02-11,2015-03-11,0.8658008658008587
25,2016-11-15-2016-12-11 報酬率:5.32% 本金:1654221.3879999993,,2015-02-10,1.0075515571003446,-1.362298696544595,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624
26,2016-12-11-2017-01-11 報酬率:3.64% 本金:1710370.2079999994,,2015-02-11,1.0077772740476538,-1.3402013649778777,2383,83.0,43.7,49.7,43.7,49.7,2015-02-11,2015-03-11,13.729977116704806
27,2017-01-11-2017-02-11 報酬率:5.89% 本金:1804945.9379999994,,2015-02-12,1.0084285991979665,-1.2764376645744369,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992
28,2017-02-11-2017-03-11 報酬率:2.24% 本金:1841941.7779999992,,2015-02-13,1.0063929974852914,-1.4757198474986466,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962
29,2017-03-11-2017-04-01 報酬率:0.59% 本金:1852056.7379999992,,2015-02-24,1.0283468745619206,0.0,2597,82.0,64.3,67.0,64.3,68.2,2015-02-11,2015-03-11,4.199066874028001
30,2017-04-01-2017-04-11 報酬率:1.06% 本金:1870397.387999999,,2015-02-25,1.0327429593916269,0.0,2915,86.0,65.2,67.7,65.2,68.5,2015-03-11,2015-04-01,3.834355828220848
31,2017-04-11-2017-05-16 報酬率:-0.36% 本金:1864266.947999999,,2015-02-26,1.0302598361999635,-0.24043961462841823,9943,85.0,41.2,42.85,41.2,44.2,2015-03-11,2015-04-01,4.0048543689320315
32,2017-05-16-2017-06-11 報酬率:2.78% 本金:1910241.197999999,,2015-03-02,1.0271860311446745,-0.5380746677010273,2542,82.0,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426
33,2017-06-11-2017-07-11 報酬率:-0.87% 本金:1895893.940999999,,2015-03-03,1.0398491690012333,0.0,2455,81.0,38.7,38.1,36.9,40.7,2015-03-11,2015-04-01,-1.5503875968992276
34,2017-07-11-2017-08-15 報酬率:0.52% 本金:1904417.884999999,,2015-03-04,1.0398860334140487,0.0,1535,81.0,69.0,76.3,69.0,77.5,2015-03-11,2015-04-01,10.579710144927535
35,2017-08-15-2017-09-11 報酬率:11.57% 本金:2114106.779999999,,2015-03-05,1.056153310631911,0.0,3105,81.0,41.0,40.8,38.2,43.5,2015-03-11,2015-04-01,-0.487804878048792
36,2017-09-11-2017-10-11 報酬率:0.41% 本金:2122190.544999999,,2015-03-06,1.0629374193284065,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213
37,2017-10-11-2017-11-15 報酬率:-1.22% 本金:2099309.444999999,,2015-03-09,1.060133772552989,-0.2637640489869031,3264,78.0,27.9,30.35,27.8,30.7,2015-03-11,2015-04-01,8.781362007168457
38,2017-11-15-2017-12-11 報酬率:3.66% 本金:2168311.424999999,,2015-03-10,1.0656987126794415,0.0,2428,78.0,47.45,45.8,45.5,48.4,2015-03-11,2015-04-01,-3.4773445732349972
39,2017-12-11-2018-01-11 報酬率:6.35% 本金:2291418.8749999986,,2015-03-11,1.0679358423465675,0.0,1104,77.0,28.0,29.5,28.0,30.25,2015-03-11,2015-04-01,5.35714285714286
40,2018-01-11-2018-02-11 報酬率:-7.7% 本金:2136190.7249999987,,2015-03-12,1.0614709908401125,-0.6053595403493262,9943,83.0,42.85,43.55,42.85,43.9,2015-04-01,2015-04-10,1.6336056009334854
41,2018-02-11-2018-03-11 報酬率:7.43% 本金:2278386.0649999985,,2015-03-13,1.0794209141340056,0.0,3005,82.0,19.2,19.05,19.05,19.7,2015-04-01,2015-04-10,-0.7812499999999889
42,2018-03-11-2018-04-01 報酬率:1.45% 本金:2309951.1149999984,,2015-03-16,1.0913306830884684,0.0,2548,81.0,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
43,2018-04-01-2018-04-11 報酬率:-0.21% 本金:2305418.4329999983,,2015-03-17,1.089016927508804,-0.2120123272917107,3607,80.0,73.5,78.9,73.5,80.0,2015-04-01,2015-04-10,7.346938775510203
44,2018-04-11-2018-05-16 報酬率:-1.12% 本金:2281697.3929999983,,2015-03-18,1.0968609986185829,0.0,1532,80.0,30.8,31.65,30.7,31.65,2015-04-01,2015-04-10,2.759740259740262
45,2018-05-16-2018-06-11 報酬率:3.91% 本金:2361868.032999998,,2015-03-19,1.1088610083180954,0.0,1583,79.0,89.4,91.2,88.5,91.3,2015-04-01,2015-04-10,2.0134228187919323
46,2018-06-11-2018-07-11 報酬率:-5.55% 本金:2240619.957999998,,2015-03-20,1.1201656941887317,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:1.9% 本金:2280031.6579999975,,2015-03-23,1.111125178273458,-0.8070695221407687,2911,78.0,16.5,17.1,16.45,17.1,2015-04-01,2015-04-10,3.6363636363636376
48,2018-08-15-2018-09-11 報酬率:-0.9% 本金:2260972.3579999977,,2015-03-24,1.107696783033877,-1.1131309608517381,2303,78.0,15.25,15.25,15.25,15.8,2015-04-01,2015-04-10,0.0
49,2018-09-11-2018-10-11 報酬率:-9.76% 本金:2065884.5979999977,,2015-03-25,1.1031316533161,-1.5206715364523338,5522,78.0,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
50,2018-10-11-2018-11-15 報酬率:-0.95% 本金:2047230.8729999978,,2015-03-26,1.1136732316674156,-0.5795984071819138,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:5.08% 本金:2139636.072999998,,2015-03-27,1.1040023949879423,-1.4429382442831873,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
52,2018-12-11-2019-01-11 報酬率:-0.3% 本金:2133814.422999998,,2015-03-30,1.114487416683684,-0.5069140694547114,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
53,2019-01-11-2019-02-11 報酬率:9.04% 本金:2312910.382999998,,2015-03-31,1.1250422704063705,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
54,2019-02-11-2019-03-11 報酬率:6.15% 本金:2444317.4329999983,,2015-04-01,1.112444666644007,-1.119744928145061,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
55,2019-03-11-2019-04-01 報酬率:5.21% 本金:2560112.2879999983,,2015-04-02,1.1204714024078573,-0.4062841120504923,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
56,2019-04-01-2019-04-11 報酬率:2.75% 本金:2623967.2879999983,,2015-04-07,1.137975216381102,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.86% 本金:2603310.947999998,,2015-04-08,1.1408633812843485,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
58,2019-05-16-2019-06-11 報酬率:2.51% 本金:2664719.352999998,,2015-04-09,1.1420150329956003,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:2.72% 本金:2732247.432999998,,2015-04-13,1.1427347915339676,0.0,5009,81.0,22.25,22.95,21.75,23.5,2015-04-13,2015-05-15,3.146067415730336
60,2019-07-11-2019-08-15 報酬率:-1.57% 本金:2692283.867999998,,2015-04-14,1.1442758777090245,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:10.04% 本金:2945128.215999998,,2015-04-15,1.1329729564034066,-0.9877793918235622,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
62,2019-09-11-2019-10-11 報酬率:0.2% 本金:2950651.615999998,,2015-04-16,1.134028328718731,-0.895548808632618,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
63,2019-10-11-2019-11-15 報酬率:8.2% 本金:3179940.0159999984,,2015-04-17,1.1352587961145497,-0.7880164014754998,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
64,2019-11-15-2019-12-11 報酬率:0.15% 本金:3184376.3409999986,,2015-04-20,1.1305192057628592,-1.202216372305931,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-0.39% 本金:3172447.9959999984,,2015-04-21,1.1141898366315466,-2.6292646435677525,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
66,2020-01-11-2020-02-11 報酬率:-5.76% 本金:3002093.1159999985,,2015-04-22,1.1258920803343555,-1.6065878633634734,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3014632.3459999985,,2015-04-23,1.1398130926591308,-0.3900095367586287,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
68,2020-03-11-2020-04-01 報酬率:-10.9% 本金:2700347.1959999986,,2015-04-24,1.138492552791331,-0.5054135135027393,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
69,2020-04-01-2020-04-11 報酬率:8.76% 本金:2926455.9359999984,,2015-04-27,1.1384539960527138,-0.5087830452186748,4935,83.0,44.1,39.15,37.85,44.9,2015-05-18,2015-06-11,-11.22448979591837
70,2020-04-11-2020-05-16 報酬率:13.57% 本金:3301211.840999998,,2015-04-28,1.143080568839719,-0.10445985033772365,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:2.26% 本金:3369782.500999998,,2015-04-29,1.1330373257011708,-0.9821540615148394,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:7.76% 本金:3612969.2609999976,,2015-04-30,1.1430098803631812,-0.11063742323905723,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:2.25% 本金:3690671.2109999973,,2015-05-04,1.145553091135351,0.0,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:1.83% 本金:3756326.1209999975,,2015-05-05,1.1498635003221873,0.0,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
75,2020-09-11-2020-10-11 報酬率:0.55% 本金:3775905.8459999976,,2015-05-06,1.1536163418641303,0.0,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:3830027.8609999972,,2015-05-07,1.148302943826847,-0.46058623170137647,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:8.36% 本金:4136990.3409999968,,2015-05-08,1.1441147101749367,-0.8236387908513776,2464,82.0,28.0,28.4,27.6,29.3,2015-06-11,2015-07-09,1.4285714285714235
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4315396.110999997,,2015-05-11,1.12272399938356,-2.677869700653801,9943,82.0,58.5,54.5,54.5,61.9,2015-06-11,2015-07-09,-6.8376068376068355
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4413776.210999996,,2015-05-12,1.1277280319408953,-2.2441004850366486,2331,82.0,31.15,30.5,30.25,32.0,2015-06-11,2015-07-09,-2.0866773675762396
80,2021-02-11-2021-03-11 報酬率:8.68% 本金:4780367.3309999965,,2015-05-13,1.1341193798535982,-1.6900733201323126,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:5.83% 本金:5045620.670999996,,2015-05-14,1.1363915193022376,-1.4931153397202301,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:5391971.2909999965,,2015-05-18,1.1387772608231088,-1.2863098850561583,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
83,2021-04-11-2021-05-16 報酬率:-4.96% 本金:5133361.850999997,,2015-05-19,1.1614701976678825,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:15.61% 本金:5866633.795999996,,2015-05-20,1.1743037287824791,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:6.72% 本金:6233139.235999996,,2015-05-21,1.1567750212049646,-1.4926894250509082,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-6.53% 本金:5863808.965999995,,2015-05-22,1.1618958768606564,-1.0566135163930013,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
87,2021-08-15-2021-09-11 報酬率:2.8% 本金:6019388.165999996,,2015-05-25,1.1755341008130888,0.0,2414,83.0,18.0,15.75,15.35,18.25,2015-07-13,2015-08-14,-12.5
88,2021-09-11-2021-10-11 報酬率:-4.47% 本金:5757917.7509999955,,2015-05-26,1.1751090044096466,-0.036161979745907846,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
89,2021-10-11-2021-11-15 報酬率:13.65% 本金:6518250.050999996,,2015-05-27,1.1869083714575202,0.0,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
90,2021-11-15-2021-12-11 報酬率:1.22% 本金:6594964.870999997,,2015-05-28,1.1941312314769137,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
91,2021-12-11-2022-01-11 報酬率:0.03% 本金:6596861.020999996,,2015-05-29,1.2045614682018317,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
92,2022-01-11-2022-02-11 報酬率:2.79% 本金:6770457.610999996,,2015-06-01,1.2070729048913704,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:0.86% 本金:6825836.020999995,,2015-06-02,1.2098122703638778,0.0,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
94,2022-03-11-2022-04-01 報酬率:2.99% 本金:7020538.840999995,,2015-06-03,1.200892604651157,-0.7372768429632526,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
95,2022-04-01-2022-04-11 報酬率:-3.77% 本金:6774912.030999996,,2015-06-04,1.154224248650698,-4.594764251850458,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
96,2022-04-11-2022-05-16 報酬率:-4.59% 本金:6486017.430999995,,2015-06-05,1.159719631669984,-4.140529892197842,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
97,2022-05-16-2022-06-11 報酬率:7.52% 本金:6963913.430999995,,2015-06-08,1.1636882775190822,-3.8124917373273837,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.36% 本金:5930799.830999996,,2015-06-09,1.122377072602232,-7.2271706861881775,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:10.48% 本金:6529176.390999995,,2015-06-10,1.1480309814636336,-5.106683938795076,3501,81.0,44.8,46.4,39.5,46.55,2015-08-17,2015-09-11,3.571428571428581
100,2022-08-15-2022-09-11 報酬率:1.84% 本金:6645930.830999995,,2015-06-11,1.1552786034523637,-4.50761397015026,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-8.96% 本金:6074820.430999994,,2015-06-12,1.1547885833254166,-4.548117785407458,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:9.32% 本金:6624448.790999994,,2015-06-15,1.1483327554807348,-5.081740067378537,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:5.13% 本金:6951047.675999993,,2015-06-16,1.1444774646390723,-5.400408586131689,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
104,2022-12-11-2023-01-11 報酬率:-1.06% 本金:6881339.425999993,,2015-06-17,1.151330346372222,-4.833966841323745,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
105,2023-01-11-2023-02-11 報酬率:5.54% 本金:7236996.345999992,,2015-06-18,1.1635503422903317,-3.8238931119149444,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
106,2023-02-11-2023-03-11 報酬率:-1.18% 本金:7161871.055999992,,2015-06-22,1.1944100938970563,-1.2731046662461942,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
107,2023-03-11-2023-04-01 報酬率:2.88% 本金:7362370.895999992,,2015-06-23,1.189453273516626,-1.6828228102801712,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:7448718.835999992,,2015-06-24,1.1942841728424338,-1.2835129798091427,2204,82.0,23.55,23.8,23.1,24.2,2015-09-11,2015-10-08,1.0615711252653925
109,2023-04-11-2023-05-16 報酬率:0.98% 本金:7519851.645999992,,2015-06-25,1.1887285449080829,-1.742727030653568,4935,82.0,39.95,48.75,39.95,48.75,2015-09-11,2015-10-08,22.02753441802252
110,2023-05-16-2023-06-11 報酬率:14.22% 本金:8510665.695999991,,2015-06-26,1.1912666990730245,-1.5329296738968656,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:2.02% 本金:8670474.96599999,,2015-06-29,1.1739322046717293,-2.965754817593047,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
112,2023-07-11-2023-08-15 報酬率:-0.79% 本金:8606809.26099999,,2015-06-30,1.1728277586400941,-3.0570455127438723,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
113,2023-08-15-2023-09-11 報酬率:1.01% 本金:8691718.95099999,,2015-07-01,1.1814103409563477,-2.3476311245370085,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
114,2023-09-11-2023-10-04 報酬率:4.82% 本金:9100886.34099999,,2015-07-02,1.189214007535074,-1.702599926731485,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
115,win_rate:69.57%,,2015-07-03,1.1813941621463655,-2.3489684237509856,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
116,sharpe_ratio:1.49,,2015-07-06,1.169281565887029,-3.350164770990316,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
117,yearly_roi_fund:28.67%,,2015-07-07,1.1561414193889372,-4.436295803050328,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
118,yearly_roi_algo:31.15%,,2015-07-08,1.123602075322984,-7.12591508226017,1108,83.0,10.25,10.1,10.1,10.4,2015-10-12,2015-11-13,-1.4634146341463428
119,,,2015-07-13,1.123528179654211,-7.132023109975161,2538,83.0,16.35,16.5,16.35,17.5,2015-10-12,2015-11-13,0.917431192660545
120,,,2015-07-14,1.1246184646001067,-7.041902934093002,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1157263965800288,-7.776898622093709,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.1138453541347746,-7.932380798240624,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1127221588017169,-8.02522126287899,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
124,,,2015-07-20,1.1078752139524877,-8.425857375436463,2477,83.0,12.45,11.9,11.85,12.75,2015-11-16,2015-12-11,-4.417670682730912
125,,,2015-07-21,1.0918064362476951,-9.754061601697083,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
126,,,2015-07-22,1.0788348491997155,-10.82625993905385,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
127,,,2015-07-23,1.0556141362311198,-12.745624913060238,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
128,,,2015-07-24,1.0445790126459265,-13.657760114158357,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
129,,,2015-07-27,0.9886126618812472,-18.28379608152759,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
130,,,2015-07-28,1.01100324750719,-16.433047318729187,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
131,,,2015-07-29,1.0035881210824686,-17.045962777297895,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
132,,,2015-07-30,1.021072815139215,-15.600722512749455,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
